t,orientation_mode,track_body,orientation_body,jaw_mode,rpy_mode,rpy_input_method,master_yaw_axis,master_pitch_axis,master_roll_axis,sigma_x,sigma_y,sigma_z,target_x,target_y,target_z,tip_x,tip_y,tip_z,err_m,ori_err_norm,ins_q,ins_ctrl,ins_lag,jaw_deg,jaw_target,jaw_ctrl,freq_khz,rpy_in_yaw_deg,rpy_in_pitch_deg,rpy_in_roll_deg,rpy_tgt_yaw,rpy_tgt_pitch,rpy_tgt_roll,rpy_q_yaw,rpy_q_pitch,rpy_q_roll,rpy_bias_yaw,rpy_bias_pitch,ctrl_yaw,ctrl_pitch,ctrl_insertion,ctrl_roll,ctrl_wrist_pitch,ctrl_wrist_yaw
106631.056885,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.070614,0.019214,-0.069717,-0.211273,0.010616,0.358315,-0.212524,0.010658,0.360068,0.002154,0.001697,0.160855,0.156703,0.004161,-0.005891,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.261687,0.073449,-0.234974,0.000000,0.000000,-0.259742,0.065272,0.156703,-0.234071,0.448207,0.143532
106631.136904,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.072004,0.021308,-0.073593,-0.210510,0.011767,0.356558,-0.210297,0.011235,0.358496,0.002021,0.002219,0.162997,0.158763,0.004241,-0.005891,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.273560,0.076301,-0.232868,0.000000,0.000000,-0.265106,0.072101,0.158763,-0.231799,0.453365,0.142447
106631.217344,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.073120,0.023061,-0.075690,-0.209884,0.012747,0.355595,-0.210065,0.012052,0.356921,0.001508,0.000759,0.164636,0.160446,0.004198,-0.005891,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.272197,0.080959,-0.230390,0.000000,0.000000,-0.280674,0.087232,0.160446,-0.231517,0.450533,0.142824
106631.297599,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.073224,0.024069,-0.076630,-0.209821,0.013291,0.355172,-0.210788,0.012847,0.355684,0.001181,0.001643,0.165699,0.161510,0.004193,-0.005891,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.265314,0.085703,-0.228908,0.000000,0.000000,-0.264494,0.101189,0.161510,-0.227792,0.449210,0.148086
106631.377820,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.073139,0.024794,-0.076839,-0.209871,0.013703,0.355073,-0.208989,0.013753,0.355715,0.001092,0.002650,0.166229,0.162033,0.004198,-0.005891,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.276942,0.091437,-0.217820,0.000000,0.000000,-0.273567,0.107864,0.162033,-0.217444,0.443304,0.150188
106631.458191,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.073201,0.024915,-0.076801,-0.209837,0.013772,0.355090,-0.210162,0.014419,0.355228,0.000738,0.001774,0.166444,0.162225,0.004220,-0.005891,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.268539,0.095742,-0.215934,0.000000,0.000000,-0.278554,0.099143,0.162225,-0.216814,0.438876,0.150995
106631.538328,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.073041,0.024539,-0.076879,-0.209923,0.013570,0.355055,-0.210865,0.014082,0.354952,0.001077,0.002307,0.166493,0.162273,0.004220,-0.005891,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.263543,0.093469,-0.216306,0.000000,0.000000,-0.266786,0.077936,0.162273,-0.216616,0.431481,0.155331
106631.618553,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.071817,0.020903,-0.075922,-0.210590,0.011586,0.355480,-0.210384,0.011496,0.354970,0.000557,0.001676,0.166382,0.162113,0.004266,-0.005891,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.266660,0.076324,-0.235897,0.000000,0.000000,-0.257641,0.054299,0.162113,-0.235974,0.434293,0.146957
106631.698570,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.067400,0.012486,-0.071673,-0.212961,0.007039,0.357348,-0.211562,0.006830,0.355640,0.002217,0.001813,0.165145,0.160844,0.004294,-0.005891,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.260240,0.045694,-0.237565,0.000000,0.000000,-0.261398,0.027428,0.160844,-0.237319,0.439782,0.133809
106631.778644,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.060862,0.002715,-0.064452,-0.216597,0.001602,0.360620,-0.216234,0.001363,0.357097,0.003549,0.003205,0.162444,0.158104,0.004324,-0.005891,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.232045,0.009287,-0.219826,0.000000,0.000000,-0.238151,0.000144,0.158104,-0.219428,0.441859,0.125691
106631.858691,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.053488,-0.007467,-0.054552,-0.220618,-0.003962,0.365033,-0.219744,-0.004080,0.360419,0.004697,0.002975,0.158481,0.154043,0.004414,-0.005891,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.213476,-0.028549,-0.209413,0.000000,0.000000,-0.209300,-0.033147,0.154043,-0.208108,0.458222,0.089680
106631.938876,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.045981,-0.015001,-0.043596,-0.224769,-0.008151,0.369987,-0.223378,-0.008151,0.365089,0.005092,0.001519,0.153354,0.148986,0.004347,-0.005891,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.194836,-0.059199,-0.207640,0.000000,0.000000,-0.191970,-0.062335,0.148986,-0.207820,0.462922,0.046230
106632.019154,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.038839,-0.019370,-0.032604,-0.228707,-0.010572,0.374940,-0.227993,-0.010582,0.370079,0.004914,0.002336,0.147796,0.143419,0.004354,-0.005891,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.167806,-0.080125,-0.202079,0.000000,0.000000,-0.170507,-0.081955,0.143419,-0.201786,0.449656,0.026704
106632.099210,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.032409,-0.020926,-0.021653,-0.232221,-0.011439,0.379833,-0.231738,-0.011456,0.375530,0.004330,0.001990,0.141923,0.137452,0.004447,-0.005891,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.145691,-0.090802,-0.206098,0.000000,0.000000,-0.143964,-0.096605,0.137452,-0.206345,0.436162,0.008208
106632.179582,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.026936,-0.020044,-0.012384,-0.235224,-0.010971,0.384003,-0.234702,-0.011246,0.380736,0.003320,0.000932,0.136366,0.131886,0.004454,-0.005891,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.127585,-0.093252,-0.213316,0.000000,0.000000,-0.120011,-0.102793,0.131886,-0.213767,0.419412,-0.010026
106632.259603,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.023067,-0.018900,-0.006459,-0.237375,-0.010338,0.386698,-0.236362,-0.010880,0.384769,0.002245,0.001733,0.132144,0.127752,0.004383,-0.005891,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.117815,-0.093484,-0.221237,0.000000,0.000000,-0.110878,-0.095805,0.127752,-0.221499,0.403764,-0.027773
106632.339815,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.020601,-0.017987,-0.002186,-0.238753,-0.009830,0.388649,-0.238126,-0.010278,0.387226,0.001618,0.001214,0.129462,0.124988,0.004464,-0.005891,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.104917,-0.090380,-0.226716,0.000000,0.000000,-0.108626,-0.076374,0.124988,-0.227557,0.385308,-0.041026
106632.420118,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.017862,-0.016995,0.002571,-0.240223,-0.009287,0.390732,-0.240667,-0.009197,0.389258,0.001541,0.003680,0.127114,0.122723,0.004383,-0.005891,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.084092,-0.082564,-0.229317,0.000000,0.000000,-0.091850,-0.071224,0.122723,-0.229774,0.356100,-0.047452
106632.500172,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.014852,-0.017665,0.007805,-0.241905,-0.009635,0.393130,-0.242215,-0.009237,0.391490,0.001716,0.002584,0.124781,0.120298,0.004474,-0.005891,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.071640,-0.084702,-0.225713,0.000000,0.000000,-0.068845,-0.093623,0.120298,-0.225075,0.337688,-0.054070
106632.580440,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.009534,-0.021401,0.013479,-0.244825,-0.011681,0.395697,-0.244081,-0.011576,0.394049,0.001811,0.002353,0.122346,0.117905,0.004432,-0.005891,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.055819,-0.108652,-0.219899,0.000000,0.000000,-0.047814,-0.133278,0.117905,-0.218542,0.339224,-0.083708
106632.660445,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.001121,-0.027637,0.018772,-0.249318,-0.015015,0.398026,-0.248979,-0.015237,0.396823,0.001270,0.003702,0.119901,0.115520,0.004371,-0.005891,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.009908,-0.146607,-0.209575,0.000000,0.000000,-0.012745,-0.168031,0.115520,-0.208202,0.366900,-0.137324
106632.740520,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.008796,-0.033720,0.023347,-0.254823,-0.018423,0.400115,-0.255011,-0.018804,0.399308,0.000912,0.004807,0.118155,0.113791,0.004358,-0.005891,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.049708,-0.184391,-0.201510,0.000000,0.000000,0.047918,-0.186676,0.113791,-0.202268,0.397025,-0.200811
106632.820738,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.017758,-0.036810,0.027978,-0.259814,-0.020166,0.402216,-0.259528,-0.020731,0.401136,0.001252,0.006312,0.117063,0.112730,0.004328,-0.005891,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.096066,-0.205760,-0.203107,0.000000,0.000000,0.097860,-0.206895,0.112730,-0.204421,0.403398,-0.274614
106632.900873,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.022772,-0.036737,0.032636,-0.262572,-0.020167,0.404265,-0.263013,-0.020469,0.403333,0.001074,0.002639,0.115264,0.110982,0.004273,-0.005891,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.133794,-0.206850,-0.207984,0.000000,0.000000,0.125687,-0.191902,0.110982,-0.208748,0.397334,-0.332760
106632.981057,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.024182,-0.034221,0.036782,-0.263390,-0.018794,0.406155,-0.264216,-0.018699,0.405027,0.001401,0.003235,0.113435,0.109130,0.004299,-0.005891,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.148566,-0.192303,-0.207360,0.000000,0.000000,0.144235,-0.187060,0.109130,-0.207055,0.374619,-0.338968
106633.061155,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.024425,-0.032011,0.040300,-0.263528,-0.017549,0.407769,-0.263919,-0.017640,0.406603,0.001233,0.001060,0.111662,0.107286,0.004365,-0.005891,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.147923,-0.184672,-0.204537,0.000000,0.000000,0.154134,-0.194082,0.107286,-0.203642,0.352165,-0.336438
106633.141314,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.025174,-0.030432,0.042672,-0.263939,-0.016674,0.408847,-0.263688,-0.017184,0.408077,0.000957,0.001829,0.110112,0.105787,0.004321,-0.005891,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.147806,-0.182830,-0.194352,0.000000,0.000000,0.156762,-0.188179,0.105787,-0.193042,0.334535,-0.331326
106633.221461,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.025908,-0.029909,0.043198,-0.264344,-0.016382,0.409092,-0.263763,-0.016777,0.408839,0.000747,0.004018,0.109308,0.104979,0.004328,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.149826,-0.179998,-0.182970,0.000000,0.000000,0.153445,-0.167447,0.104979,-0.181821,0.314947,-0.316066
106633.301481,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.027066,-0.029653,0.040575,-0.264977,-0.016244,0.407927,-0.264996,-0.016236,0.408696,0.000770,0.004052,0.109541,0.105299,0.004248,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.162775,-0.173701,-0.156955,0.000000,0.000000,0.154941,-0.154561,0.105299,-0.154472,0.293278,-0.255795
106633.381534,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.027879,-0.028944,0.034150,-0.265428,-0.015855,0.405058,-0.265652,-0.015260,0.406792,0.001847,0.002799,0.111337,0.107096,0.004250,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.166357,-0.160066,-0.137786,0.000000,0.000000,0.163397,-0.147384,0.107096,-0.136772,0.282125,-0.178419
106633.461715,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.027809,-0.028082,0.023989,-0.265400,-0.015391,0.400624,-0.264892,-0.014561,0.403296,0.002844,0.002731,0.114522,0.110252,0.004287,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.152779,-0.147724,-0.132494,0.000000,0.000000,0.159210,-0.148310,0.110252,-0.132157,0.269083,-0.135606
106633.541826,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.027003,-0.027913,0.011003,-0.264957,-0.015280,0.394668,-0.264051,-0.014638,0.398371,0.003866,0.003856,0.119234,0.114991,0.004265,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.137373,-0.141709,-0.129816,0.000000,0.000000,0.140529,-0.153895,0.114991,-0.129164,0.262168,-0.094748
106633.621957,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.025546,-0.029819,-0.003661,-0.264166,-0.016285,0.388210,-0.263404,-0.015907,0.392573,0.004445,0.003746,0.125022,0.120807,0.004242,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.124121,-0.145878,-0.134872,0.000000,0.000000,0.119799,-0.155877,0.120807,-0.135222,0.268805,-0.054026
106633.701999,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.025403,-0.032957,-0.017472,-0.264064,-0.018020,0.381923,-0.263922,-0.017706,0.386575,0.004664,0.001484,0.131240,0.126955,0.004307,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.122120,-0.153708,-0.131298,0.000000,0.000000,0.116806,-0.154319,0.126955,-0.131083,0.283333,-0.017581
106633.782018,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.025888,-0.035493,-0.031278,-0.264332,-0.019424,0.375741,-0.264042,-0.018940,0.380673,0.004964,0.000676,0.137234,0.133041,0.004220,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.117125,-0.156339,-0.128352,0.000000,0.000000,0.119625,-0.146960,0.133041,-0.127984,0.296945,0.005956
106633.862295,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.025267,-0.036944,-0.043961,-0.264008,-0.020238,0.369985,-0.263060,-0.019512,0.374686,0.004850,0.002635,0.143095,0.138826,0.004292,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.103831,-0.153641,-0.126133,0.000000,0.000000,0.107345,-0.142152,0.138826,-0.125993,0.308589,0.021424
106633.942431,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.023552,-0.037851,-0.055556,-0.263079,-0.020734,0.364776,-0.262472,-0.019752,0.369139,0.004513,0.001582,0.148529,0.144292,0.004262,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.095009,-0.149139,-0.125834,0.000000,0.000000,0.089648,-0.143281,0.144292,-0.125662,0.323078,0.039726
106634.022750,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.021629,-0.038941,-0.066148,-0.262005,-0.021342,0.359946,-0.262289,-0.020358,0.364185,0.004361,0.001181,0.153481,0.149186,0.004312,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.090223,-0.148181,-0.126590,0.000000,0.000000,0.083503,-0.151497,0.149186,-0.126111,0.340317,0.058141
106634.102831,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.020647,-0.038923,-0.074366,-0.261459,-0.021347,0.356252,-0.261652,-0.020725,0.359759,0.003567,0.001180,0.157842,0.153610,0.004251,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.082887,-0.146213,-0.121361,0.000000,0.000000,0.086736,-0.153734,0.153610,-0.120886,0.359550,0.066954
106634.183013,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.020582,-0.038425,-0.078459,-0.261417,-0.021066,0.354351,-0.260242,-0.021014,0.356476,0.002429,0.002587,0.161015,0.156683,0.004340,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.071229,-0.145011,-0.121186,0.000000,0.000000,0.076107,-0.151390,0.156683,-0.121256,0.360755,0.065881
106634.263245,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.020559,-0.038432,-0.078527,-0.261406,-0.021067,0.354305,-0.262051,-0.021416,0.355161,0.001127,0.002233,0.162509,0.158183,0.004329,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.082998,-0.146293,-0.119827,0.000000,0.000000,0.073390,-0.144751,0.158183,-0.119592,0.362841,0.065392
106634.343440,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.020336,-0.038971,-0.073976,-0.261283,-0.021353,0.356269,-0.261414,-0.021748,0.355224,0.001124,0.001595,0.162444,0.158029,0.004409,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.078666,-0.148643,-0.107152,0.000000,0.000000,0.087587,-0.138611,0.158029,-0.105193,0.366244,0.056901
106634.423705,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.020280,-0.039587,-0.063813,-0.261250,-0.021699,0.360843,-0.260800,-0.021957,0.357425,0.003457,0.001411,0.160260,0.155782,0.004463,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.075595,-0.152363,-0.097614,0.000000,0.000000,0.074558,-0.144975,0.155782,-0.097849,0.367272,0.019263
106634.503755,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.020328,-0.039659,-0.048678,-0.261277,-0.021747,0.367677,-0.262174,-0.022237,0.362139,0.005631,0.003692,0.155772,0.151388,0.004364,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.088068,-0.159309,-0.101154,0.000000,0.000000,0.083433,-0.157807,0.151388,-0.101923,0.368080,-0.024831
106634.583799,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.020015,-0.038110,-0.030605,-0.261108,-0.020902,0.375813,-0.261618,-0.022004,0.367857,0.008048,0.002255,0.150065,0.145641,0.004398,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.087684,-0.164370,-0.105723,0.000000,0.000000,0.089085,-0.160101,0.145641,-0.105944,0.355529,-0.056950
106634.663899,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.018883,-0.034430,-0.011511,-0.260485,-0.018876,0.384444,-0.261446,-0.020823,0.374115,0.010554,0.003187,0.143707,0.139276,0.004404,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.090663,-0.163259,-0.106304,0.000000,0.000000,0.090608,-0.153682,0.139276,-0.106391,0.319168,-0.064723
106634.743916,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.017284,-0.028178,0.008373,-0.259613,-0.015471,0.393327,-0.260818,-0.017861,0.380438,0.013164,0.003578,0.136972,0.132530,0.004414,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.090224,-0.147686,-0.103584,0.000000,0.000000,0.089925,-0.137327,0.132530,-0.103211,0.264874,-0.057716
106634.824054,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.015442,-0.020289,0.026243,-0.258608,-0.011181,0.401315,-0.259949,-0.013430,0.386658,0.014888,0.004626,0.130168,0.125704,0.004435,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.087541,-0.117482,-0.101787,0.000000,0.000000,0.086871,-0.102700,0.125704,-0.101695,0.197400,-0.048292
106634.904323,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.014632,-0.012443,0.039773,-0.258145,-0.006797,0.407520,-0.259323,-0.008425,0.392816,0.014840,0.003814,0.123518,0.119028,0.004459,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.086751,-0.078144,-0.101717,0.000000,0.000000,0.087122,-0.057906,0.119028,-0.101695,0.129612,-0.028529
106634.984360,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.015836,-0.006389,0.048327,-0.258794,-0.003471,0.411370,-0.259741,-0.004093,0.400320,0.011108,0.004431,0.115839,0.111355,0.004455,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.097397,-0.040839,-0.088233,0.000000,0.000000,0.098332,-0.028331,0.111355,-0.084069,0.087512,-0.028069
106635.064510,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.018593,-0.002958,0.052427,-0.260274,-0.001601,0.413196,-0.260888,-0.001736,0.407391,0.005839,0.002443,0.108863,0.104383,0.004451,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.117018,-0.018607,-0.029148,0.000000,0.000000,0.118268,-0.010162,0.104383,-0.026603,0.063607,-0.041007
106635.144783,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.020411,-0.001812,0.054773,-0.261311,-0.000929,0.414282,-0.261396,-0.000918,0.412801,0.001483,0.000834,0.103545,0.099121,0.004413,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.129934,-0.010426,-0.022010,0.000000,0.000000,0.130137,-0.008132,0.099121,-0.022738,0.052536,-0.071618
106635.225144,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.021954,-0.002269,0.056651,-0.262168,-0.001176,0.415139,-0.261627,-0.001106,0.414446,0.000883,0.001993,0.101948,0.097540,0.004405,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.135057,-0.012805,-0.025304,0.000000,0.000000,0.137694,-0.017768,0.097540,-0.024972,0.053768,-0.091804
106635.305184,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.023702,-0.003881,0.059012,-0.263122,-0.002053,0.416194,-0.263722,-0.001983,0.415655,0.000809,0.003188,0.101076,0.096708,0.004366,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.161254,-0.023193,-0.018314,0.000000,0.000000,0.153410,-0.031813,0.096708,-0.018086,0.063571,-0.102978
106635.385361,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.025512,-0.005572,0.062422,-0.264100,-0.002972,0.417691,-0.264601,-0.003072,0.416869,0.000968,0.003208,0.100060,0.095655,0.004399,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.173847,-0.036370,-0.019155,0.000000,0.000000,0.178661,-0.041386,0.095655,-0.019319,0.076294,-0.128588
106635.465480,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.026996,-0.006620,0.066580,-0.264942,-0.003570,0.419602,-0.264642,-0.003617,0.418348,0.001291,0.001398,0.098633,0.094261,0.004367,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.177418,-0.043562,-0.020230,0.000000,0.000000,0.186575,-0.042760,0.094261,-0.020421,0.084495,-0.160261
106635.545586,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.027914,-0.007206,0.070941,-0.265440,-0.003890,0.421521,-0.265448,-0.003908,0.420224,0.001297,0.000432,0.096952,0.092582,0.004361,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.191260,-0.048051,-0.020685,0.000000,0.000000,0.184002,-0.046083,0.092582,-0.020813,0.089097,-0.175672
106635.625696,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.028158,-0.007406,0.074279,-0.265584,-0.004004,0.423061,-0.266380,-0.004003,0.422031,0.001301,0.002954,0.095371,0.091015,0.004352,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.207052,-0.050198,-0.016111,0.000000,0.000000,0.203049,-0.047830,0.091015,-0.015947,0.091011,-0.177848
106635.705756,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.028553,-0.006847,0.077563,-0.265786,-0.003711,0.424513,-0.265615,-0.003671,0.423319,0.001207,0.001768,0.093941,0.089590,0.004346,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200873,-0.046865,-0.015902,0.000000,0.000000,0.210332,-0.042049,0.089590,-0.015698,0.083225,-0.188449
106635.785858,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.029450,-0.005926,0.080266,-0.266285,-0.003205,0.425743,-0.265920,-0.003178,0.424715,0.001091,0.002084,0.092615,0.088253,0.004359,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.208379,-0.041271,-0.017865,0.000000,0.000000,0.210826,-0.041792,0.088253,-0.018188,0.070621,-0.200911
